"","ctrl_g1","taz_g1","ctrl_g2","taz_g2","ctrl_g3","taz_g3","ctrl_g4","taz_g4","ctrl_g5","taz_g5","ctrl_g6","taz_g6","ctrl_g7","taz_g7","ctrl_g8","taz_g8"
"FAM110A",2.96416356714302,6.68229495328052,9.84459049285661,14.8469038891747,5.86411460012967,4.92362637286657,8.80438385020244,6.7652211176172,11.2269004672964,11.0129873764195,6.94679465656927,7.05941996797347,7.42936866778048,8.48587889710769,9.27882623180294,10.3015082331387
"FAM110B",0,0.954613564754361,0.984459049285661,0,0.977352433354944,0,0,0,0,0,0,0,1.0613383811115,0,0,3.09045246994161
"FAM110C",0,0,0.984459049285661,0,0,0,0,0,0,0,0,0,0,0,2.0619613848451,0
"FAM110D",0,0.954613564754361,0.984459049285661,0,0.977352433354944,0,0.978264872244716,0,0,0,0,0,1.0613383811115,0,0,0
"FAM111A",93.8651796261957,97.3705836049448,89.5857734849952,117.847299620324,92.8484811687197,144.754615362277,87.0655736297797,103.411237083577,120.689180023436,106.458877972055,100.232322901928,75.6366425140015,97.6431310622577,88.0409935574923,105.1600306271,90.6532724516206
"FAM111A-DT",0.988054522381008,2.86384069426308,0,3.71172597229367,2.93205730006483,0,1.95652974448943,0,0,1.83549789606991,1.98479847330551,0,9.55204543000347,1.06073486213846,2.0619613848451,3.09045246994161
"FAM111B",25.6894175819062,87.8244479574012,34.4560667249981,87.2255603489014,53.7543838345219,93.5489010844648,62.6089518236618,69.5851314954912,44.9076018691855,98.1991374397403,54.5819580159014,68.577222546028,67.9256563911358,74.2514403496923,44.3321697741696,80.3517642184819
"FAM114A1",46.4385625519074,73.5052444860858,41.3472800699978,116.919368127251,43.9808595009725,92.5641758098915,42.0653895065228,93.7466354869812,44.9076018691855,75.2554137388664,36.7187717561518,68.577222546028,66.8643180100243,75.3121752118307,43.301189081747,82.4120658651096
"FAM114A2",24.7013630595252,15.2738170360698,19.6891809857132,12.0631094099544,16.6149913670341,12.8014285694531,25.4348866783626,15.4633625545536,26.1961010903582,7.34199158427965,21.8327832063606,14.1188399359469,12.736060573338,15.9110229320769,13.4027490014931,13.3919607030803
"FAM117A",0.988054522381008,0,0.984459049285661,0.927931493073419,0.977352433354944,0.984725274573314,0,0,0.935575038941364,1.83549789606991,0,1.00848856685335,2.12267676222299,2.12146972427692,1.03098069242255,0
"FAM117B",1.97610904476202,4.7730678237718,1.96891809857132,0,2.93205730006483,4.92362637286657,1.95652974448943,6.7652211176172,3.74230015576545,0,0,9.07639710168018,0,4.24293944855384,4.12392276969019,15.4522623497081
"FAM118A",18.7730359252391,13.364589906561,19.6891809857132,12.0631094099544,16.6149913670341,12.8014285694531,16.6305028281602,12.5639820755748,15.9047756620032,13.7662342205243,21.8327832063606,13.1103513690936,19.1040908600069,6.36440917283077,11.340787616648,7.21105576319709
"FAM118B",15.8088723580961,20.0468848598416,29.5337714785698,15.7748353822481,21.5017535338088,19.6945054914663,28.3696812950968,31.8931852687668,15.9047756620032,14.6839831685593,20.8403839697078,11.0933742353869,14.858737335561,13.7895532078,13.4027490014931,17.5125639963358
"FAM120A",209.467558744774,266.337184566467,242.176926124273,283.947036880466,244.338108338736,290.493955999127,261.196720889339,266.74300406605,259.154285786758,258.805203345858,235.198619086702,234.977836076831,211.206337841188,262.0015109482,250.528308258679,230.753784422307
"FAM120AOS",31.6177447161922,31.5022476368939,36.4249848235695,23.1982873268355,32.2526303007132,35.4501098846393,29.3479461673415,17.3962828738728,30.873976285065,25.6969705449788,30.7643763362353,36.3055884067207,30.7788130522334,33.9435155884308,27.8364786954088,20.6030164662774
"FAM120B",27.6655266266682,20.0468848598416,26.5803943307129,33.4055337506431,26.3885157005835,33.4806593354927,26.4131515506073,28.993804789788,30.873976285065,39.4632047655031,23.8175816796661,37.3140769735741,24.4107827655644,36.0649853127077,41.2392276969019,46.3567870491242
"FAM120C",20.7491449700012,32.4568612016483,28.5493124292842,19.4865613545418,18.5696962337439,16.7403296677463,21.5218271893838,15.4633625545536,21.5182258956514,27.5324684410487,16.8707870230968,25.2122141713338,19.1040908600069,23.3361669670461,28.8674593878314,19.5728656429635
"FAM124A",2.96416356714302,0.954613564754361,1.96891809857132,1.85586298614684,0,0,3.91305948897886,0.9664601596596,4.67787519470682,1.83549789606991,3.96959694661101,1.00848856685335,2.12267676222299,2.12146972427692,1.03098069242255,0
"FAM126A",101.769615805244,74.4598580508401,67.9276744007106,85.3696973627545,65.4826130347813,66.9613186709853,61.6306869514171,75.3838924534488,87.0084786215468,80.7619074270762,64.5059503824289,83.7045510488283,61.5576261044668,79.5551146603846,69.0757063923107,60.7788985755184
"FAM126B",22.7252540147632,22.9107255541047,16.7358038378562,16.7027668753215,10.7508767669044,17.7250549423196,13.695708211426,12.5639820755748,12.1624755062377,19.2727279087341,9.92399236652753,27.2291913050405,14.858737335561,25.4576366913231,13.4027490014931,15.4522623497081
"FAM131A",18.7730359252391,21.9561119893503,14.7668857392849,11.135177916881,28.3432205672934,16.7403296677463,11.7391784669366,13.5304422352344,23.3893759735341,13.7662342205243,26.7947793896243,20.1697713370671,18.0427524788954,15.9110229320769,31.960401465099,8.24120658651096
"FAM131B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03098069242255,0
"FAM131C",0,0,0,0,0,0,0,0,0,0,0,0,1.0613383811115,0,0,0
"FAM133A",34.5819082833353,8.59152208278925,35.4405257742838,7.42345194458735,33.2299827340681,8.86252747115982,23.4783569338732,16.4298227142132,29.0028262071823,9.17748948034956,17.8631862597495,12.1018628022402,37.1468433389024,16.9717577942154,31.960401465099,14.4221115263942
"FAM133B",16.7969268804771,5.72768138852616,7.87567239428529,3.71172597229367,8.7961719001945,13.7861538440264,10.7609135946919,16.4298227142132,9.35575038941364,14.6839831685593,10.9163916031803,10.0848856685335,4.24535352444599,6.36440917283077,5.15490346211274,13.3919607030803
"FAM133CP",0.988054522381008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM133DP",3.95221808952403,0.954613564754361,2.95337714785698,5.56758895844051,0,5.90835164743988,0,1.9329203193192,0.935575038941364,1.83549789606991,0.992399236652753,2.01697713370671,5.30669190555748,0,1.03098069242255,2.06030164662774
"FAM135A",16.7969268804771,20.0468848598416,20.6736400349989,23.1982873268355,20.5244011004538,16.7403296677463,17.6087677004049,20.2956633528516,34.6162764408305,23.8614726489089,20.8403839697078,22.1867484707738,24.4107827655644,13.7895532078,17.5266717711833,13.3919607030803
"FAM136A",89.9129615366717,105.962105687734,103.368200174994,82.5859028835343,93.8258336020747,101.426703281051,71.4133356738643,66.6857510165124,73.9104280763677,86.2684011152859,96.262725955317,89.7554824499484,101.888484586704,82.7373192468,96.9121850877196,93.7437249215622
"FAM138B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03098069242255,0
"FAM13A",4.94027261190504,13.364589906561,9.84459049285661,17.630698368395,16.6149913670341,9.84725274573313,6.84785410571301,7.7316812772768,14.9692006230618,10.0952384283845,28.7795778629298,16.1358170696536,13.7973989544495,16.9717577942154,14.4337296939157,8.24120658651096
"FAM13A-AS1",0,1.90922712950872,0.984459049285661,0.927931493073419,0,0,0.978264872244716,2.8993804789788,1.87115007788273,0,1.98479847330551,4.03395426741341,2.12267676222299,4.24293944855384,3.09294207726765,1.03015082331387
"FAM13B",97.8173977157198,74.4598580508401,114.197249717137,48.2524376398178,108.486120102399,77.7932966912918,100.761281841206,62.819910377874,97.2998040499018,63.324677414412,77.4071404589147,49.4159397758143,46.6988887689059,56.2189476933384,70.1066870847333,41.2060329325548
"FAM13C",1.97610904476202,0,0.984459049285661,0.927931493073419,0,3.93890109829325,0,0,0,1.83549789606991,0,1.00848856685335,1.0613383811115,0,0,1.03015082331387
"FAM149A",0.988054522381008,1.90922712950872,0,0.927931493073419,0,2.95417582371994,0,0.9664601596596,0,0.917748948034956,1.98479847330551,1.00848856685335,1.0613383811115,0,1.03098069242255,2.06030164662774
"FAM149B1",8.89249070142907,2.86384069426308,4.92229524642831,3.71172597229367,4.88676216677472,5.90835164743988,0.978264872244716,3.8658406386384,6.54902527258955,5.50649368820974,7.93919389322202,3.02546570056006,5.30669190555748,8.48587889710769,8.24784553938039,3.09045246994161
"FAM151B",0,0,0,0.927931493073419,0,1.96945054914663,3.91305948897886,0,1.87115007788273,1.83549789606991,0,0,1.0613383811115,1.06073486213846,0,1.03015082331387
"FAM155A",17.7849814028581,2.86384069426308,5.90675429571397,1.85586298614684,3.90940973341978,1.96945054914663,5.8695892334683,0,3.74230015576545,0.917748948034956,8.93159312987477,6.05093140112012,4.24535352444599,3.18220458641538,4.12392276969019,5.15075411656935
"FAM156A",0,0.954613564754361,0,1.85586298614684,0,0,0,0.9664601596596,0,1.83549789606991,0.992399236652753,0,0,0,0,2.06030164662774
"FAM156B",3.95221808952403,4.7730678237718,2.95337714785698,1.85586298614684,0.977352433354944,4.92362637286657,3.91305948897886,3.8658406386384,4.67787519470682,1.83549789606991,3.96959694661101,4.03395426741341,1.0613383811115,4.24293944855384,12.3717683090706,3.09045246994161
"FAM157A",4.94027261190504,0,8.86013144357095,2.78379447922026,0.977352433354944,0,0.978264872244716,0.9664601596596,10.291325428355,1.83549789606991,3.96959694661101,2.01697713370671,7.42936866778048,5.30367431069231,3.09294207726765,6.18090493988322
"FAM157B",0,0,0.984459049285661,0,0,0,0,0,0,0,0,0,0,0,3.09294207726765,0
"FAM160A1",5.92832713428605,16.2284306008241,4.92229524642831,4.63965746536709,5.86411460012967,8.86252747115982,9.78264872244716,8.6981414369364,3.74230015576545,14.6839831685593,4.96199618326376,22.1867484707738,4.24535352444599,13.7895532078,3.09294207726765,9.27135740982483
"FAM160A2",16.7969268804771,13.364589906561,19.6891809857132,14.8469038891747,15.6376389336791,13.7861538440264,17.6087677004049,9.664601596596,14.0336255841205,11.0129873764195,20.8403839697078,13.1103513690936,26.5334595277874,8.48587889710769,15.4647103863382,18.5427148196497
"FAM160B1",27.6655266266682,32.4568612016483,31.5026895771412,39.901054202157,34.2073351674231,53.1751648269589,37.1740651452992,27.0608844704688,24.3249510124755,59.6536816222722,24.8099809163188,43.3650083746942,28.6561362900104,25.4576366913231,17.5266717711833,32.9648263460438
"FAM160B2",20.7491449700012,22.9107255541047,16.7358038378562,23.1982873268355,15.6376389336791,20.6792307660396,20.543562317139,13.5304422352344,18.7115007788273,9.17748948034956,16.8707870230968,30.2546570056006,15.9200757166725,10.6073486213846,21.6505945408735,19.5728656429635
"FAM161A",16.7969268804771,11.4553627770523,10.8290495421423,5.56758895844051,11.7282292002593,11.8167032948798,16.6305028281602,4.832300798298,16.8403507009445,11.9307363244544,14.8859885497913,15.1273285028003,9.55204543000347,8.48587889710769,20.619613848451,11.3316590564526
"FAM161B",4.94027261190504,7.63690851803489,10.8290495421423,5.56758895844051,4.88676216677472,3.93890109829325,8.80438385020244,12.5639820755748,9.35575038941364,6.42424263624469,5.95439541991652,3.02546570056006,3.18401514333449,8.48587889710769,9.27882623180294,7.21105576319709
"FAM162A",26.6774721042872,16.2284306008241,23.6270171828559,26.9100132991291,15.6376389336791,9.84725274573313,17.6087677004049,14.496902394894,23.3893759735341,23.8614726489089,15.878387786444,17.144305636507,24.4107827655644,29.7005761398769,15.4647103863382,26.7839214061606
"FAM166B",0.988054522381008,0,0,0,0,0,0.978264872244716,0,2.80672511682409,0,0,0,0,0,0,0
"FAM166C",0,0.954613564754361,0,0.927931493073419,0,0,0,0,0,0.917748948034956,0,0,0,0,0,0
"FAM167A",22.7252540147632,9.54613564754361,23.6270171828559,11.135177916881,18.5696962337439,7.87780219658651,24.4566218061179,4.832300798298,26.1961010903582,13.7662342205243,18.8555854964023,8.06790853482682,21.2267676222299,16.9717577942154,25.7745173105637,9.27135740982483
"FAM167B",0,0,0,0,0,0,0,0,0,0,0,0,1.0613383811115,0,0,0
"FAM168A",50.3907806414314,74.4598580508401,55.129706759997,66.8110675012861,60.5958508680066,62.0376922981188,77.2829249073326,65.7192908568528,55.1989272975405,39.4632047655031,57.5591557258597,57.4838483106411,64.7416412478013,64.7048265904461,64.9517836226206,65.9296526920877
"FAM168B",86.9487979695287,189.013485821363,119.119544963565,152.180764864041,119.236996869303,172.32692305033,148.696260581197,208.755394486474,127.238205296025,148.675329581663,132.981497711469,165.39212496395,164.507449072282,175.021252252846,159.802007325495,156.582925143708
"FAM169A",27.6655266266682,11.4553627770523,19.6891809857132,8.35138343766077,11.7282292002593,13.7861538440264,18.5870325726496,16.4298227142132,21.5182258956514,18.3549789606991,13.8935893131385,25.2122141713338,7.42936866778048,18.0324926563538,20.619613848451,8.24120658651096
"FAM171A1",50.3907806414314,78.2783123098576,40.3628210207121,92.7931493073419,47.8902692343923,66.9613186709853,45.9784489955017,102.444776923918,45.8431769081268,87.1861500633208,34.7339732828463,80.6790853482682,61.5576261044668,79.5551146603846,42.2702083893245,71.0804068086571
"FAM171A2",0.988054522381008,3.81845425901744,0,4.63965746536709,2.93205730006483,2.95417582371994,1.95652974448943,2.8993804789788,0,2.75324684410487,2.97719770995826,5.04244283426676,2.12267676222299,1.06073486213846,4.12392276969019,3.09045246994161
"FAM171B",3.95221808952403,9.54613564754361,15.7513447885706,10.2072464238076,5.86411460012967,15.755604393173,16.6305028281602,6.7652211176172,9.35575038941364,10.0952384283845,5.95439541991652,2.01697713370671,5.30669190555748,9.54661375924615,15.4647103863382,7.21105576319709
"FAM172A",13.8327633133341,13.364589906561,11.8135085914279,13.9189723961013,18.5696962337439,11.8167032948798,19.5652974448943,14.496902394894,5.61345023364818,17.4372300126642,2.97719770995826,6.05093140112012,22.2881060033414,16.9717577942154,18.5576524636059,18.5427148196497
"FAM172BP",0.988054522381008,0.954613564754361,0,0,1.95470486670989,0,0,0,0.935575038941364,0,0,0,1.0613383811115,1.06073486213846,1.03098069242255,0
"FAM174A",8.89249070142907,3.81845425901744,3.93783619714264,6.49552045151393,4.88676216677472,10.8319780203064,11.7391784669366,9.664601596596,12.1624755062377,8.25974053231461,3.96959694661101,6.05093140112012,13.7973989544495,11.6680834835231,2.0619613848451,13.3919607030803
"FAM174B",2.96416356714302,0.954613564754361,7.87567239428529,1.85586298614684,4.88676216677472,3.93890109829325,11.7391784669366,2.8993804789788,13.0980505451791,0.917748948034956,5.95439541991652,4.03395426741341,8.49070704889198,3.18220458641538,7.21686484695784,5.15075411656935
"FAM174C",13.8327633133341,18.1376577303329,5.90675429571397,11.135177916881,10.7508767669044,15.755604393173,7.82611897795773,17.3962828738728,11.2269004672964,10.0952384283845,5.95439541991652,14.1188399359469,13.7973989544495,16.9717577942154,18.5576524636059,14.4221115263942
"FAM177A1",9.88054522381008,12.4099763418067,19.6891809857132,15.7748353822481,18.5696962337439,20.6792307660396,17.6087677004049,18.3627430335324,10.291325428355,10.0952384283845,15.878387786444,17.144305636507,11.6747221922265,11.6680834835231,12.3717683090706,16.4824131730219
"FAM182B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03015082331387
"FAM183A",0,0,0,0,0,0,0,0.9664601596596,0,0,0,0,0,0,0,0
"FAM184A",0,0,1.96891809857132,0,2.93205730006483,1.96945054914663,0,3.8658406386384,3.74230015576545,0.917748948034956,0,0,0,2.12146972427692,5.15490346211274,2.06030164662774
"FAM185A",5.92832713428605,2.86384069426308,3.93783619714264,6.49552045151393,0.977352433354944,3.93890109829325,7.82611897795773,2.8993804789788,0.935575038941364,0.917748948034956,9.92399236652753,11.0933742353869,4.24535352444599,3.18220458641538,0,2.06030164662774
"FAM185BP",0.988054522381008,0,0,0.927931493073419,0,2.95417582371994,0,0.9664601596596,0,2.75324684410487,0,0,0,1.06073486213846,0,0
"FAM186B",0.988054522381008,0,0,0,0,0.984725274573314,0,0,0,0,0,0,1.0613383811115,0,1.03098069242255,0
"FAM187B2P",0,0,0.984459049285661,0,0,0,0,0,0,0,0,0,0,1.06073486213846,0,0
"FAM189A1",0,0,0,0,0,0.984725274573314,0,0,0,0,0,0,0,0,0,0
"FAM189A2",0.988054522381008,0,1.96891809857132,0,0,0,0,2.8993804789788,0,2.75324684410487,2.97719770995826,0,1.0613383811115,4.24293944855384,4.12392276969019,0
"FAM189B",22.7252540147632,38.1845425901744,21.6580990842845,36.1893282298633,23.4564584005187,39.3890109829325,28.3696812950968,29.9602649494476,21.5182258956514,49.5584431938876,24.8099809163188,39.3310541072808,38.2081817200139,28.6398412777385,35.0533435423666,30.9045246994161
