"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NOL4L",7.59119873348548,0.419462905134348,0.365962121467135,1.14619213445569,0.251715661683009,0.464412384051688
"NOL6",93.9064038969915,-0.423096717859314,0.101264972816028,-4.17811515762682,2.93934830714225e-05,0.000330569496000974
"NOL7",132.667414540535,-0.0457628218448268,0.0982552719234158,-0.465754365633391,0.641391333080247,0.803267321350073
"NOL8",60.8369763941915,-0.295652468332254,0.12665254783603,-2.33435863220863,0.0195769509880031,0.0756793665213112
"NOL9",33.0001423271314,0.231342306393127,0.167313648614059,1.38268639952239,0.166761043908274,0.356393335358249
"NOLC1",277.901359922145,-0.11496004486307,0.0726201434122476,-1.58303246814687,0.113414064256583,0.276181853615172
"NOM1",67.080297713508,0.0165119916117477,0.114530577737757,0.144171032207272,0.885365414891619,0.942551490324171
"NOMO1",89.3182285805828,0.0817520429566132,0.106041057127758,0.770947076264232,0.440738301858752,0.65320014451044
"NOMO2",61.8864359596499,-0.120917581120249,0.136344557507931,-0.886853009246193,0.375158043695123,0.595022094902961
"NOMO3",22.8983728115095,-0.0740796944032437,0.215571728880393,-0.343642901543671,0.7311148566267,0.862239616330217
"NONO",448.18050348676,0.183960713096581,0.0587293311863211,3.13234817050714,0.00173414093982855,0.0107776121643263
"NONOP1",0.0579957183170887,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"NONOP2",0.122428712269522,-0.0185311812523074,2.61675523744711,-0.00708174038867551,0.994349635908914,NA
"NOP10",32.3694773519981,0.116800559071801,0.178392714298219,0.654738392939891,0.512636201776916,0.709025832993825
"NOP14",101.043543330873,-0.0394361799828489,0.108792505989992,-0.3624898574032,0.716986001545792,0.852963870269275
"NOP14-AS1",15.5889105342862,-0.209484055449332,0.239577553479246,-0.87438932574073,0.381906268443038,0.601807365861703
"NOP16",40.0855720743764,-0.072784965378906,0.153666232249976,-0.473656211343188,0.635745083932619,0.799760406448157
"NOP2",52.8876969956858,-0.0447198730617133,0.135534044462628,-0.329953062634712,0.741435428330074,0.867957897458015
"NOP53",42.1456642136285,-0.307616723327433,0.138867820050913,-2.21517644055082,0.0267479562996526,0.0962554129041053
"NOP56",189.19210566194,-0.317204337068961,0.083415945417942,-3.80268227470971,0.000143137880628004,0.00131467075271704
"NOP58",94.3382107172526,-0.378684785636111,0.104485142883623,-3.6242931309181,0.000289752831789746,0.00238363355043159
"NOP9",31.3309295005035,-0.128886611412052,0.19806603245253,-0.65072546673515,0.515223720716477,0.711328571040914
"NORAD",501.170249888638,0.134084415596822,0.0552668289839795,2.42612825924371,0.0152608758402009,0.0620540389423699
"NOS1AP",1.97878872238617,-0.0101873651330476,0.664372928951082,-0.0153338052908499,0.987765872927999,0.996366316180758
"NOS3",0.24559851839959,-0.739871506812956,1.70619010080071,-0.433639549582274,0.664550210266958,NA
"NOSIP",23.7626434475309,0.247180047774134,0.189274165321638,1.3059365357871,0.191574140621208,0.391267979917751
"NOSTRIN",0.129326464311988,0.702810627390934,2.5705469027219,0.273408988043261,0.784538844448948,NA
"NOTCH1",49.3963713673466,-0.213219833572256,0.141265353145701,-1.50935688634382,0.131207604547144,0.304447272346641
"NOTCH2",289.641908929275,-0.10417163487692,0.0763061715311885,-1.36517968057593,0.172196583142873,0.363680441463519
"NOTCH2NLA",31.1732367972932,-0.199538123921565,0.205708088754322,-0.970006211860121,0.332043395801756,0.55166984878927
"NOTCH3",0.627662413361265,0.6227425056836,1.325884621598,0.469680766742021,0.638583111081152,0.801071717941267
"NOTCH4",0.0584734399338352,-0.379204151480189,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"NOTUM",0.0644362932764093,-0.379204151480189,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"NOX4",0.061753407648813,-0.37920415148019,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"NOX5",6.61929286846537,0.611692844435345,0.366706152749715,1.66807357839136,0.0953011214508209,0.243615576256123
"NOXA1",3.92721809080872,0.246469255621545,0.480948807631091,0.512464635967239,0.608325864351011,0.782495722074643
"NOXO1",0.123282098229167,-0.739872523554393,2.61084454008595,-0.28338436555477,0.776882211873501,NA
"NOXRED1",0.250459283329508,-0.739871409087756,2.16952656726329,-0.34102896929308,0.733081773241906,NA
"NPAS1",0.687290731241256,1.36434851796396,1.156220000714,1.18000771230512,0.23799714753825,0.44876690401302
"NPAS2",118.745058594894,-0.670298835726658,0.0967693466490409,-6.92676822710884,4.30563120318437e-12,2.03243366795213e-10
"NPAT",57.8207153134591,-0.0045626393435382,0.135672799630552,-0.033629727962883,0.973172416184156,0.992131993036899
"NPBWR1",0.0643844264571169,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"NPC1",127.331883179956,-0.43466503119457,0.0890325128041011,-4.88209326575974,1.04965586450596e-06,1.7077519446206e-05
"NPC2",37.7827475966024,1.03717298504226,0.169885526591612,6.10512858776675,1.02717950609797e-09,3.13991127436733e-08
"NPDC1",15.2722393861746,-0.147471807696343,0.240585451258976,-0.612970597035806,0.539895781585061,0.731372618023206
"NPEPL1",0.0615286905803538,-0.379204151480189,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"NPEPPS",128.561216227134,0.288404869169209,0.102684172041177,2.80865944026463,0.00497482416444846,0.0253081414055043
"NPEPPSP1",8.52245255002096,0.0876582123233509,0.327035117730167,0.268039141887131,0.788669189841417,0.897732202806692
"NPFFR2",0.061753407648813,-0.37920415148019,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"NPHP1",1.38835409893641,1.47262036862625,0.825256123623335,1.78444040155755,0.0743521310247078,0.204409444207784
"NPHP3",2.94210922854811,0.201886937656233,0.609733114404042,0.331107057968402,0.740563620569967,0.867706443349786
"NPHP4",11.6385747901456,-0.192154932837503,0.278200885950688,-0.690705682625193,0.48975051749595,0.692134183483583
"NPIPA3",0.130732222160063,-0.0185308874771558,2.56154795690844,-0.00723425357982402,0.994227951105913,NA
"NPIPA5",1.10226572676313,0.335660423913195,1.01784176708516,0.329776626159132,0.741568749914569,0.867967539117348
"NPIPA7",0.0573593092521848,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"NPIPB11",0.360317136903959,-0.018525624354968,1.48945422095489,-0.0124378608582486,0.990076278719696,NA
"NPIPB12",0.923617247974619,-0.213492521641208,0.969105646630077,-0.220298501390016,0.825638687213633,0.911842567336528
"NPIPB13",0.67135368685074,0.245962628827146,1.10901065777155,0.221785631277327,0.824480765497301,0.911348647578578
"NPIPB14P",4.64168094337173,0.360306985533757,0.412536635450636,0.873393911161791,0.382448408659439,0.602081266858288
"NPIPB15",1.90297939009205,-0.69986166156451,0.743679552709283,-0.941079607493387,0.346664065021986,0.567001048246921
"NPIPB3",3.4571891830222,-0.110467375244033,0.530359198123125,-0.208287846491516,0.835004220646787,0.915989927605415
"NPIPB4",2.04937091395942,-0.817505501442655,0.735970395724463,-1.11078584980029,0.266660538665333,0.482530283124196
"NPIPB5",8.11671769263997,-0.455390317539503,0.326361140190782,-1.39535704916735,0.16290819652044,0.350844188595695
"NPIPB6",0.187100831196096,0.342143938940099,2.0220932014338,0.169202853111566,0.86563708569103,NA
"NPIPP1",0.609971893338193,-0.0296194844499025,1.16892319546637,-0.0253391194261358,0.979784471149406,0.994862293465542
"NPL",1.24869937682535,-2.46639339426009,0.937716840774014,-2.63021126102872,0.00853318221315143,0.0391222899747986
"NPLOC4",158.851768983037,0.125953702307519,0.0848578931312098,1.48428976562929,0.137732064244014,0.314767729617654
"NPM1",1184.38527218683,0.0826641723675098,0.0445463997934092,1.85568694105198,0.0634981932512073,0.181789026949591
"NPM1P24",0.061084527084684,-0.379204151480189,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"NPM1P27",16.4674894361756,-0.28565359205584,0.219694203496688,-1.30023272125223,0.193521219009594,0.393680369014239
"NPM1P29",0.172077927756554,1.06347938005715,2.78454637113153,0.381921950046389,0.702519258452301,NA
"NPM1P46",0.375125088665116,-0.018525600905821,1.47760419818913,-0.0125375935778505,0.98999670972692,NA
"NPM1P49",0.0643844264571169,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"NPM1P6",0.915451936665234,-0.222617433267397,1.06236561232319,-0.209548794393462,0.834019848353899,0.915812049018265
"NPM1P9",0.11471861850437,0.702805305879877,3.06038250977364,0.229646230049805,0.818366680370995,NA
"NPM2",0.502519990284698,-1.31932555988971,1.28966458235311,-1.02299898589328,0.306308325298088,0.524613962543116
"NPM3",21.3623933209294,-0.324304931699504,0.195006215993915,-1.66304920100405,0.0963025872092455,0.245813372317438
"NPNT",0.061753407648813,-0.37920415148019,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"NPPA-AS1",0.788209334176287,0.655984209493235,1.12029977346931,0.58554346348014,0.558182350742473,0.745927266596441
"NPR1",0.246772503814213,-0.0185272086363912,1.90161684858942,-0.00974287152016681,0.99222643621874,NA
"NPR2",2.51275134553496,0.314031715743954,0.625175887065673,0.502309385632088,0.615449908148826,0.78609192109595
"NPR3",1.16771376386536,-0.485608571209657,0.829959911151725,-0.585098827888909,0.558481266943721,0.746183019413205
"NPRL2",13.0508023346123,-0.0892657236814178,0.265143472584431,-0.33666951258999,0.736366048423039,0.865161532341258
"NPRL3",29.4296224317132,0.177839361489898,0.168189497102938,1.05737495237918,0.290340498243227,0.508926696188889
"NPTN",89.6221673557414,0.405982888449427,0.107397982528217,3.78017239143912,0.000156719809318294,0.0014178341028157
"NPTN-IT1",0.81881521091019,-1.70681982139086,1.02958413431732,-1.65777595487386,0.0973626963390279,0.247317437452425
"NPTXR",6.83874752867602,0.323518576934605,0.330809446285523,0.977960516445998,0.328093852491344,0.54733579575368
"NPY1R",0.311856599694751,-1.78688285974069,1.47340304532071,-1.21275903793978,0.225221960570087,NA
"NPY4R",0.297603874070882,1.71822732116806,1.62171234197647,1.05951424102376,0.289365647055056,NA
"NQO1",78.7629850952398,0.925972097480927,0.114109658411117,8.11475654536458,4.86759672389023e-16,4.62688406398279e-14
"NQO2",22.0231337768187,0.713915993520043,0.2138626279037,3.33819892011012,0.000843233591045816,0.00595025112513821
"NR1D1",28.2849426877531,-2.37700020639812,0.404772935820959,-5.87242870271723,4.2945642534189e-09,1.15728082929995e-07
"NR1D2",108.513680384039,-0.720512314418168,0.147000802934803,-4.90141754353359,9.51475848419866e-07,1.56267240525099e-05
"NR1H2",38.6430467070343,-0.0772354776001188,0.151515440983109,-0.509753178283191,0.610224391962915,0.783203577039819
"NR1H3",4.27657506768233,1.29831057344706,0.458529031581744,2.83146863998644,0.00463347769807362,0.0239402097892277
"NR1H4",0.062024952290797,-0.37920415148019,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"NR2C1",23.7057856355122,-0.130089681820336,0.186544781859699,-0.697364356823322,0.485574801745279,0.689157330846205
"NR2C2",57.4302591821856,0.279593505070593,0.138492737575277,2.01883152839419,0.0435047328913099,0.138403835211871
"NR2C2AP",18.0925582624851,-0.219305467885191,0.220065636718829,-0.996545717700537,0.318985065449262,0.53781733045396
"NR2E3",0.384994832670089,-1.45270372549673,1.56169634110753,-0.930208829500421,0.352262971199575,NA
"NR2F1",10.4114194046847,-0.542484222278465,0.283266842266683,-1.91509962104121,0.0554798001536371,0.164694901932016
"NR2F1-AS1",8.46559574319595,-1.04830980928931,0.34731941108626,-3.01828742024715,0.00254207680040501,0.0147035626845568
"NR2F2",185.475591661812,0.178799169969168,0.0874005060853544,2.04574524768261,0.0407814414543774,0.131988070080189
"NR2F2-AS1",1.07167293389708,0.49370620773519,0.916947027283031,0.538423914408743,0.59028442001331,0.770791040736236
"NR2F6",21.552437759692,0.127163735025573,0.232572940869903,0.546769261075415,0.584537263750923,0.76587695666875
"NR3C1",162.112270745176,-0.12593428493919,0.140826965294927,-0.894248375483003,0.371189014506803,0.590955735152623
"NR3C2",14.5927104806175,-0.990676130033997,0.293101467103342,-3.37997670166796,0.0007249197456841,0.00522620063927478
"NR4A1",0.791758684310129,-0.703087437718457,1.01492854097799,-0.692745754337502,0.48846911999183,0.691238344778895
"NR4A2",3.17238012002005,-0.931145111236774,0.568146501206399,-1.63891726739421,0.10123049103219,0.254184323239502
"NR4A3",1.48680678882176,-0.490473875611128,0.738494465197073,-0.664153759744483,0.506591905174497,0.704697189478506
"NR5A2",0.307930468042088,-1.77512026800819,1.8128741155298,-0.979174589565708,0.327493721699983,NA
"NR6A1",3.15870108569074,-0.651732663150913,0.52869337727839,-1.23272333484846,0.217679002753778,0.424648467840446
"NRADDP",0.190417916213651,-0.379200486641365,2.30336942713953,-0.164628601115141,0.869236317934997,NA
"NRARP",2.08043495685853,0.314934583436423,0.668416668370935,0.471165065652808,0.637522863696485,0.800465240421589
"NRAS",173.194571500703,0.188048975244409,0.105267786621565,1.78638671220894,0.074036665597828,0.203784380239321
"NRAV",6.46742301944449,-0.315553427007612,0.365384702505358,-0.863619699576734,0.387796838768012,0.607190151654668
"NRBF2",31.8248057931349,-0.566542816357824,0.165015533948188,-3.433269600762,0.000596348798736695,0.00441864849378956
"NRBF2P6",0.256290762456971,-1.47574378155694,1.88584244307783,-0.78253821626181,0.433898335109209,NA
"NRBP1",122.969568147687,-0.0566157174861559,0.0895008342597361,-0.632571952590454,0.527013207630937,0.719953593342125
"NRBP2",28.9218945469116,0.00371938856245531,0.170228689916718,0.0218493637252038,0.982568117012739,0.99569772383372
"NRCAM",1.74736520116211,-1.62749958701773,0.855439335518664,-1.90253068738177,0.0571018109122492,0.168214589649797
"NRDC",203.621751140271,0.194169677569358,0.0668836161814633,2.90309777872286,0.00369491256133659,0.0199525278312176
"NRDE2",20.0925179279896,-0.250397394622518,0.207601186378185,-1.20614626048606,0.227761100441752,0.435861631540352
"NREP",20.1954884400475,0.892014755132635,0.225763622233769,3.95110047538568,7.7792653777294e-05,0.000773911433061854
"NRF1",14.6238732346175,-0.374076892072252,0.235352079349613,-1.58943525421997,0.111962160652942,0.27381558346961
"NRG1",95.6282329481696,-0.0588151580931294,0.128237770449991,-0.458641458649388,0.64649165956044,0.807035220921169
"NRG2",0.499519831804058,-1.91431493304558,1.26170956013344,-1.51723898552621,0.129206356664086,0.301163220991634
"NRGN",21.3222833880921,-0.745616304297215,0.210694004417056,-3.53885867023209,0.000401860941346518,0.00316566479419029
"NRIP1",87.1564650396925,-2.61879483238278,0.159509365233706,-16.4178123870397,1.42616554632498e-60,3.81270860672348e-57
"NRIP3",0.414602655415929,-0.363653983626413,1.6080254483109,-0.226149395837237,0.821085227261803,NA
"NRK",6.57453760064917,-0.386502916418961,0.413387568744881,-0.934965019854014,0.349806326832225,0.570344938602678
"NRL",1.34796939195699,-0.558409104455539,0.767144057080106,-0.727906446386288,0.466670856776683,0.674037945462047
"NRM",0.119541047977921,0.70280995781989,2.637188343098,0.266499721060602,0.789854374200989,NA
"NRN1",0.172077927756554,1.06347938005715,2.78454637113153,0.381921950046389,0.702519258452301,NA
"NRN1L",0.0611415545152948,-0.379204151480189,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"NRP1",354.252908213044,-0.508299896195535,0.0864533429979795,-5.87947068984267,4.1158046808141e-09,1.11343347680971e-07
"NRP2",23.1085992950076,-0.553799379290951,0.195863129911357,-2.82748151498236,0.00469157239476434,0.0241773641643296
"NRROS",3.81361092521465,0.168449547814092,0.487934711078674,0.345229687475403,0.729921701794966,0.861675176719168
"NRSN2",32.160664963101,0.0535864785551866,0.16432494908212,0.326100685589789,0.744348178331185,0.869826879326388
"NRSN2-AS1",2.15793065233602,0.241101939668144,0.626108851582518,0.385079909122428,0.700178212615397,0.842343806079841
"NRTN",0.54871954538782,0.30099180364155,1.33762467736589,0.225019625261607,0.821964006989304,0.910319726198832
"NRXN1",0.367901951066973,-2.03323727559402,1.72784595985244,-1.17674684134901,0.239296565757168,NA
"NSA2",91.5790561723267,0.278159615204432,0.112734040487957,2.46739683950339,0.0136099431275251,0.0567373958317194
"NSA2P7",0.0611415545152948,-0.379204151480189,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"NSD1",70.352800574312,0.170527230299279,0.139520271916563,1.22223980756903,0.221616954231692,0.42883436849239
"NSD2",352.169409578335,0.0712529477137502,0.0605071043245781,1.17759639151674,0.238957549132447,0.44990542217611
"NSD3",74.8777328093194,-0.190705664408785,0.117322471428944,-1.62548284302282,0.104059716666855,0.259353069156381
"NSDHL",21.9366210376432,0.188824387214712,0.192549820490473,0.980652107250624,0.326764328994775,0.545971330927234
"NSF",48.0402132701287,-0.0873782584872101,0.143243475911834,-0.609998172209888,0.541863018348521,0.733155403006802
"NSFL1C",66.9259602400365,-0.147041564153422,0.112132210957512,-1.31132315057211,0.189748610160097,0.38891471145624
